Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1269,16490427,"yuji y","2026-08-29 02:11:37",0.928,10,yujiyyy
1270,16617108,"Lê Bảo","2026-08-29 04:57:49",0.928,9,heon29
1271,16773408,tuyendepzaicungkhu,"2026-09-07 00:30:36",0.927,7,tuyendepzaicungkhu
1272,16536900,gamesu7107,"2026-08-25 06:18:57",0.927,74,gamesu7107
1273,16475014,"Need teammates plz","2026-08-26 14:14:34",0.927,80,znwe342
1274,16462872,"Jeki Wan Taufik","2026-08-25 17:07:46",0.927,29,jek1wantaufik
1275,16771445,"Rick Shao","2026-08-31 11:46:12",0.927,6,rickyshao
1276,16770160,"Lance Wu","2026-08-30 15:33:45",0.927,7,lancewu722
1277,16456961,"minghao mei","2026-08-27 06:17:50",0.927,9,minghaomei
1278,16551938,"Annice Najafi","2026-08-28 15:27:45",0.927,53,annicenajafi
1279,16470935,DevinNicholson,"2026-09-01 20:11:44",0.927,57,dnicholson
1280,16488595,"Kamal Das","2026-09-12 18:32:45",0.927,18,kmldas
1281,16747376,"S.M Hadi Rizvi","2026-08-24 16:02:27",0.927,15,smhadirizvi
1282,16539278,"Renuka Shanmugam","2026-08-31 12:33:38",0.927,19,s22renuka
1283,16643661,Tim,"2026-09-14 00:36:14",0.927,4,tims457
1284,16780072,BIA,"2026-09-13 16:32:06",0.927,25,"emerleahpar,tristanmanneville"
1285,16453974,"Muhammad Faris Abqari","2026-08-30 13:24:40",0.926,15,farisabqari11
1286,16854724,kostopr4v,"2026-09-14 12:12:57",0.926,2,kostopr4v
1287,16780237,"Mirangga Jakti","2026-09-13 23:58:01",0.926,13,miranggajakti
1288,16774217,kambehmw,"2026-09-05 14:30:12",0.926,12,kanbehmw
1289,16461140,"Jack Hsu","2026-08-27 22:29:11",0.926,27,jackhsupf
1290,16489907,"Kumaran K","2026-08-28 02:45:37",0.926,19,kumarandatascientist
1291,16455939,john,"2026-09-10 04:29:30",0.926,130,jaejohn
1292,16492928,zorac,"2026-09-05 10:28:04",0.926,31,zoracmobilis
1293,16604265,"Bocen Li","2026-08-30 14:05:36",0.926,5,bocenli
1294,16466744,genesogenesis,"2026-09-14 19:45:33",0.926,79,igorjovanovic
1295,16633798,george-nigmatulin,"2026-09-08 03:46:48",0.926,24,georgenigmatulin
1296,16689147,Adonis122,"2026-09-14 14:30:10",0.926,4,adonis122
1297,16748572,"Ahmet Yasır Eminoğlu","2026-08-25 13:22:52",0.926,2,ahmetyasreminolu
1298,16539357,"Aryan patel","2026-08-26 13:54:47",0.926,11,aashadevi
1299,16772437,"Muneeba Badar","2026-08-25 21:05:40",0.926,1,muneebabadar
1300,16485140,DRHuyy,"2026-09-02 17:49:36",0.926,15,drhuyy
1301,16742716,Wiz,"2026-08-24 05:53:33",0.926,2,williamzhou001
1302,16464265,"Thuy Nhung Luong","2026-08-25 02:16:58",0.926,26,thuynhungluong
1303,16716157,"Salem Ali","2026-09-01 19:22:12",0.926,7,salemali7
1304,16479684,Pascal,"2026-08-26 00:37:04",0.926,61,pascalledesma
1305,16536575,"Martin Mbalkam","2026-08-24 13:12:42",0.926,6,martinmbalkam
1306,16500994,"Felipe KNBIS","2026-08-25 15:25:00",0.926,90,felipe1983
1307,16576737,Nadeem,"2026-08-24 23:01:19",0.926,5,nadeembinshajahan
1308,16483024,DanilAbdullin,"2026-08-25 16:06:25",0.926,16,danilabdullin
1309,16761933,"Amarachukwu Ezebube","2026-08-25 12:45:38",0.926,3,amarachukwuezebube
1310,16640289,zdawer250,"2026-08-26 08:25:36",0.926,10,zdawer250
1311,16479983,"Imran Ahamed","2026-08-30 19:45:43",0.926,9,immu4989
1312,16772756,"Suzuki Taichi","2026-09-09 13:10:40",0.926,33,suzukitaichi
1313,16755530,MohammadBaselKhalid,"2026-08-26 11:56:13",0.926,17,mohammadbaselkhalid
1314,16774318,A_yuki,"2026-08-26 12:37:08",0.926,1,yukiys
1315,16772513,"Erik Tavares","2026-09-07 19:58:34",0.926,6,eriktavares
1316,16731170,Lperalt,"2026-08-26 15:03:18",0.926,3,lucianobastidas
1317,16672399,"Tiger bonbon","2026-08-26 16:59:38",0.926,1,fujiwarayuto
1318,16456930,porply,"2026-08-27 10:47:46",0.926,4,porply
1319,16455219,"Takeo Shibata","2026-09-09 19:15:49",0.926,3,takeoshibata
1320,16468646,zhangjiaweii,"2026-09-02 01:46:59",0.926,9,zhangjiaweii
1321,16453787,"Marcus Vinicius","2026-09-08 22:24:23",0.926,8,marcux777
1322,16456748,"Varun Rao","2026-08-24 07:40:41",0.925,19,varunraosfanlkan
1323,16707238,Yurinchi,"2026-09-13 09:26:03",0.925,32,plandic
1324,16729367,"Taichi Nakamura","2026-09-13 18:50:14",0.924,8,taichiiiii
1325,16768216,"Sourab Ghosh","2026-08-25 14:01:18",0.924,2,sourabghosh
1326,16666890,tp,"2026-09-12 13:04:38",0.924,111,ahmedelfazouan
1327,16583925,Duck,"2026-08-09 10:47:37",0.924,33,shivamanand0
1328,16708859,"Arda Orcun","2026-08-27 05:54:56",0.924,15,ardaorcun
1329,16574193,"Harri Somakanthan","2026-08-16 11:03:47",0.924,77,"harriwashere,prashantinimaniam"
1330,16555455,"Eng Adam Al mohammedi","2026-09-14 22:10:30",0.924,126,engadamalmohammedi
1331,16485118,"Dimitar Terziev","2026-08-26 22:19:03",0.924,78,dimiturnt
1332,16772568,Jingxiang,"2026-08-26 06:00:06",0.924,5,jingxiango
1333,16536782,"junseok lee","2026-08-26 15:13:47",0.924,8,jaslee2
1334,16676436,MT,"2026-08-31 05:38:04",0.923,23,mtinti
1335,16780376,Rister,"2026-08-27 17:30:18",0.923,1,rister101
1336,16782184,pikachu,"2026-09-02 10:13:35",0.923,15,jzhpfn
1337,16545454,"chrome frames","2026-07-22 07:30:02",0.923,4,svdrecbd
1338,16723977,"Someswararao Tellakula","2026-08-28 04:43:47",0.923,5,someshtellakula
1339,16784117,"Mark Barsoum Markarian","2026-09-08 09:04:23",0.923,8,markbarsoummarkarian
1340,16616766,beeyan,"2026-08-25 01:27:44",0.923,10,beeyan0821
1341,16457277,"Charismatic Pizza Party🍕","2026-08-22 17:25:08",0.923,28,debugendless
1342,16454948,nnostradamuzzz,"2026-08-23 21:44:23",0.923,28,"agentzz,rahelhbn,yizreelschwartz"
1343,16581168,CortexExplorer,"2026-08-27 14:19:41",0.923,12,cortexexplorer
1344,16728015,"Oscar Yáñez Feijóo","2026-08-24 21:04:23",0.923,3,oscaryezfeijo
1345,16606396,"An Ni RiakWa Kra Dao Khu","2026-09-15 05:04:47",0.923,169,nineyoyoyo2
1346,16459290,"Alberto Mocchi","2026-08-17 11:35:32",0.923,17,albertomocchi99
1347,16723944,"ETHAN KOH","2026-08-22 00:46:45",0.923,34,kwangsookoh
1348,16763402,yarkhom,"2026-09-14 18:18:14",0.922,61,yarkhom
1349,16485292,"Hiroyasu Okuno","2026-09-04 13:50:27",0.922,20,hiroyasuokuno
1350,16651481,Aksell,"2026-08-25 11:40:25",0.922,35,aksell7
1351,16654319,Aditya,"2026-08-19 10:07:20",0.922,17,adyprat
1352,16708574,"Mughees Abbas","2026-08-30 10:58:44",0.922,10,mugheesabbas
1353,16454310,"Manan 'Pistacchi' Gupta","2026-08-08 19:21:24",0.921,98,obirdy
1354,16665892,chenhao,"2026-08-18 03:00:19",0.921,35,chenhao2115
1355,16734426,Lindicaphxag,"2026-08-26 15:46:24",0.921,22,oblivicore
1356,16750041,"AJ Calica","2026-08-28 00:03:01",0.921,18,abduljabbarcalica
1357,16708390,"Daniil Shmelev","2026-08-23 08:14:15",0.920,5,daniilshmelev
1358,16665092,"Zhizhou Sha","2026-08-23 04:56:41",0.920,20,zhizhousha
1359,16623941,"Simon Leong","2026-08-21 16:38:40",0.920,25,simonleongcn
1360,16712379,iamnifer,"2026-08-21 17:27:57",0.920,13,iamnifer
1361,16459168,yarosladovkin,"2026-08-21 18:02:04",0.920,9,"nickpudovkin,zabojeb"
1362,16478028,"Eduardo Farina","2026-08-21 22:47:42",0.920,21,eduardofarina
1363,16467015,VanKoha,"2026-09-14 12:08:14",0.920,95,kohasama
1364,16758752,latter0206,"2026-08-24 01:19:14",0.920,3,shoheiyamanaka
1365,16572504,igarashimm,"2026-09-13 23:41:52",0.920,41,igarashimm
1366,16767212,"Andrei Chiscaru","2026-08-29 10:59:09",0.920,3,andreichiscaru
1367,16833140,"Hi Im Ryo","2026-09-13 11:42:16",0.920,20,loto610
1368,16606871,"Leonid Kozinkin","2026-08-28 20:05:33",0.920,13,leon7archer
1369,16838854,sudoyan,"2026-09-14 13:45:56",0.920,8,sudoyan
1370,16761073,"Alejandro Izaguirre","2026-09-10 15:29:27",0.920,10,alejandroizag
1371,16555250,"syouya tobita","2026-09-13 12:52:19",0.920,24,syouyatobita
1372,16486943,"Thomas Cook","2026-09-14 12:56:23",0.920,32,curiouskoala
1373,16510160,"Diego Vannoli","2026-09-11 12:02:15",0.920,5,diegovannoli
1374,16598452,"Syunta SEKI","2026-09-02 00:35:29",0.919,9,syuntaseki
1375,16551184,"J. Jung","2026-08-14 04:33:29",0.919,35,jjung32
1376,16711357,nanlour,"2026-08-24 12:08:56",0.919,4,nanlour
1377,16460366,"Arunava Nag","2026-08-29 03:23:39",0.919,14,arunavanag
1378,16458596,"Yuri D.Kobyzev","2026-08-24 08:24:36",0.919,60,yurikobyzev
1379,16655557,kylinhanx,"2026-08-29 15:17:53",0.919,75,kylinhx
1380,16709111,johnsebin97,"2026-08-20 13:57:12",0.919,6,johnsebin97
1381,16718107,gjjkmbggv,"2026-08-22 16:17:10",0.919,6,gjjkmbggv
1382,16454490,"Xiaolei Lian","2026-09-04 17:53:36",0.918,32,xiaoleilian
1383,16789772,Raymang0,"2026-09-08 15:09:50",0.918,2,raymondbrookman
1384,16455638,"Quan Vu","2026-08-22 14:53:30",0.918,38,quan0095
1385,16692338,"Aryavrat Mishra","2026-08-23 03:01:27",0.918,6,aryavratmisrha
1386,16724767,"Timothee Henry","2026-08-30 19:46:35",0.918,19,timhenry
1387,16456093,"Bishnu Ganguly","2026-09-15 04:25:50",0.918,11,bishnuganguly
1388,16461185,"Carles Marín","2026-08-30 20:50:22",0.918,30,carlesmarn
1389,16605272,"Wenku Wang","2026-08-16 18:56:54",0.918,7,wenkuwang
1390,16713798,tamryow,"2026-09-15 07:04:09",0.918,100,tamryow
1391,16460299,X.franfran.X,"2026-09-14 19:40:45",0.918,33,kossifranois
1392,16455274,"Hıdır Demir","2026-09-13 09:15:19",0.918,14,hdrdmr
1393,16742761,"Ishaan Karmokar","2026-08-22 20:25:56",0.918,12,"ishaankarmokar,konark1234"
1394,16466953,"Michał Łapiński","2026-08-26 20:37:11",0.918,24,michaapiski
1395,16684124,"Korea IOAI Representative","2026-08-18 12:19:33",0.917,10,"allie3103,goodpjw2008,jehan080125,junick0001"
1396,16463373,kenma,"2026-09-14 13:48:00",0.917,15,kentamasu
1397,16562059,sususu,"2026-08-19 19:11:22",0.917,39,suminshim
1398,16494728,Haumea,"2026-08-08 06:15:51",0.917,78,chaitanyagullapalli
1399,16557100,"Raed Ennab","2026-09-10 03:24:20",0.917,13,raedennab
1400,16729702,YinuoChen271,"2026-08-17 17:25:50",0.917,2,yinuochen271
1401,16723474,"Raef Guizani","2026-08-22 09:51:53",0.917,17,raefguizani
1402,16455079,小陈同学,"2026-08-18 09:29:23",0.917,3,czastu
1403,16500413,xaxipiruli,"2026-08-18 10:29:13",0.917,27,xaxipirulazo
1404,16552446,SangGold,"2026-08-18 14:51:10",0.917,2,sanggold
1405,16474617,euthumos,"2026-08-18 22:38:52",0.917,10,euthumos
1406,16463138,tf,"2026-08-18 23:19:07",0.917,5,tfukuhara
1407,16740897,"Alexander Kokshenin","2026-08-19 11:01:26",0.917,2,kokshenin
1408,16739936,"Nat Bel ML Fun","2026-08-20 05:15:48",0.917,4,natbel4ml
1409,16554823,"Efe Gür","2026-08-19 08:13:22",0.917,7,efegur974
1410,16569611,"Bright O.H.","2026-08-19 19:36:34",0.917,11,brightoh
1411,16603533,hrbatra,"2026-08-19 23:24:29",0.917,3,hrbatra
1412,16458072,"Hajimi Nanbeilvdou","2026-08-29 10:08:33",0.917,6,shipuxu
1413,16613605,harawa,"2026-09-05 13:33:27",0.917,7,harawa
1414,16753737,mov,"2026-08-21 11:52:00",0.917,1,movvvc
1415,16730651,victorvv,"2026-08-23 17:01:24",0.917,1,whs66666666666
1416,16759235,"KAIS ALJAMMAL","2026-08-24 11:37:31",0.917,2,kaisaljammal
1417,16786242,shenxin123,"2026-09-01 01:46:17",0.917,20,shenxin123
1418,16677382,"Tyler Myers","2026-08-14 00:44:54",0.917,30,tydymy
1419,16732835,EliKal,"2026-08-31 17:48:28",0.917,6,eliork
1420,16612070,"Saksham Gupta","2026-08-13 18:53:55",0.917,12,sakzgupz
1421,16490912,"Asma Houimli","2026-08-26 21:59:45",0.917,3,asmahwimli
1422,16513236,victor,"2026-08-07 03:01:23",0.916,73,vicmcorrea
1423,16687876,"ADITYA RAJ","2026-09-14 21:33:45",0.916,28,adityaraj0612
1424,16731107,"uma mahesh23","2026-08-17 14:13:43",0.916,1,umamahesh23
1425,16552511,"Alejandro Gómez","2026-08-21 09:05:07",0.916,16,alejandrogomez1
1426,16606207,"shize Li","2026-08-24 11:20:55",0.916,4,sptuno
1427,16579412,"Pranav Magadi","2026-09-03 07:01:52",0.916,11,pranavmagadi
1428,16454479,Sam,"2026-08-16 17:35:57",0.916,21,beartrader
1429,16458936,"Nur Srijan","2026-08-16 20:32:00",0.916,13,nursrijan
1430,16604966,lihua778,"2026-08-05 12:35:47",0.916,20,lihua778
1431,16624018,Skynet,"2026-09-15 06:12:46",0.916,69,"ajmorrow,earmstea,jcrawf1077,jelliott86"
1432,16456498,"Scott Willis","2026-08-03 01:06:34",0.916,48,scottgwillis
1433,16714728,"Joseph Paggeot","2026-08-24 06:15:59",0.916,20,josephpaggeot
1434,16475412,Guojun1,"2026-08-19 21:24:00",0.916,1,guojun1
1435,16752025,"Luan Kunyu","2026-08-21 07:55:58",0.916,1,luankunyu
1436,16727851,"Hamza Bilal","2026-09-05 10:44:38",0.916,7,hamziioio
1437,16611170,T.SHIGA,"2026-08-18 21:32:54",0.916,35,takumashiga
1438,16702316,"Witold Dziurdz","2026-08-18 17:19:41",0.916,12,witolddziurdz
1439,16625069,"HIbiki Awai","2026-08-12 17:04:07",0.916,9,"hibikiawai,matsushimatoshiki"
1440,16699625,"Uzumaki Julius","2026-08-12 05:02:26",0.916,4,uzumakijulius
1441,16603615,"Kyle Wang","2026-08-11 09:54:43",0.916,27,ky1ewan9
1442,16549930,零號軌跡,"2026-08-07 08:01:05",0.916,68,y1amadeus
1443,16675548,"Siwotha You","2026-08-13 12:10:37",0.916,22,siwotha
1444,16710615,忧郁的奶蛙,"2026-09-14 03:29:13",0.916,16,"dengbing27,hope666"
1445,16641259,roreternity,"2026-08-24 21:47:22",0.915,7,roreternity
1446,16639500,maekeso,"2026-09-14 23:28:40",0.915,81,maekeso
1447,16455016,JohnLussier,"2026-08-19 17:28:10",0.915,41,johnlussier
1448,16531133,Praxel,"2026-09-12 12:02:04",0.915,43,praxel
1449,16495180,"Tariku Mehdi","2026-08-30 03:00:13",0.915,29,tarikumehdi
1450,16455444,"Rohan Alex Bimal","2026-08-09 11:41:09",0.915,65,rohanalexbimal
1451,16688850,"Zihao Zeng","2026-09-06 10:10:06",0.915,17,zihaozeng0021
1452,16459970,"Duong Nguyen","2026-08-20 09:51:08",0.915,6,nguyncdngs
1453,16454432,"ZITAI ZENG","2026-08-15 14:42:18",0.915,26,"gruubyhimself,trieuhy"
1454,16697178,"William Hau","2026-08-12 03:17:24",0.915,2,williamhau
1455,16554448,"Marco DG","2026-08-12 07:47:31",0.915,21,marcodg
1456,16491354,Ron506,"2026-08-17 14:37:24",0.915,25,ron506
1457,16598559,"ZICHENG LING","2026-08-11 13:21:49",0.915,10,"chalmerstian,lingzicheng"
1458,16707979,Pones_kaggle,"2026-08-15 01:37:25",0.915,24,pyd966
1459,16690938,ed2608,"2026-09-14 11:29:46",0.915,43,ed2608
1460,16713525,Anruan,"2026-08-12 16:48:49",0.915,1,xiaowanshen
1461,16467641,"Yurii Voievidka","2026-09-10 11:30:06",0.915,5,yuriivoievidka
1462,16463565,yuuuuuuuuri,"2026-08-13 13:37:53",0.915,36,yuuuuuuuuri
1463,16566798,"Filip Jediný","2026-08-09 08:06:33",0.915,7,filipjedin
1464,16454348,"Issac “Izreal” Davis","2026-08-19 01:05:10",0.915,52,issacizrealdavis
1465,16461316,"Cihan Atak","2026-08-02 19:05:50",0.915,29,cihanatak
1466,16454244,"Ivan Sabev","2026-08-06 06:02:02",0.915,39,ivansabev
1467,16462988,DataRockstar,"2026-08-25 01:56:45",0.915,109,"amaropeter,jvlegend"
1468,16603392,bai2ertwo,"2026-08-09 20:08:43",0.915,37,bai2ertwo
1469,16462369,"Roma Tikhonov","2026-09-01 22:18:13",0.915,70,tikhonovroma
1470,16680169,AOI___3333,"2026-08-23 14:10:07",0.915,9,aoi3333
1471,16807963,"Saravanan Jaichandaran","2026-09-03 08:52:55",0.915,2,saranchandar
1472,16455714,"Reilly Koren","2026-08-22 02:08:03",0.915,16,rkoren
1473,16584151,"HARUKI HARADA","2026-09-06 03:05:33",0.915,28,harukiharada
1474,16456108,Cosmic,"2026-08-15 10:26:05",0.915,4,shubhamkambli11
1475,16453926,zinutag,"2026-08-23 09:45:45",0.915,4,zinutag
1476,16591703,dut-dmu,"2026-08-22 09:23:58",0.915,17,"lntuzhaochen,simanli627"
1477,16726284,rperez04,"2026-08-20 22:02:48",0.915,7,rperez04
1478,16600192,Mark_RowSet,"2026-08-16 01:17:17",0.915,6,markrowset
1479,16496751,"Pascal #2","2026-08-09 21:08:02",0.915,27,pperle
1480,16471876,musculer,"2026-08-27 03:10:41",0.915,28,musculer
1481,16499213,yiyu0716,"2026-08-16 08:00:34",0.915,15,yiyu0716
1482,16634089,"LI MO ZI YA","2026-08-09 15:38:43",0.915,10,limoziya
1483,16693040,"Carl Makt","2026-08-09 05:38:29",0.915,3,carlmakt
1484,16480029,DeeperNet,"2026-08-11 04:39:52",0.915,5,deepernet
1485,16695863,"Giampietro Pregnolato","2026-08-10 15:26:29",0.915,2,giampietropregnolato
1486,16660855,"lxh unbound","2026-08-10 06:45:20",0.915,17,lxhunbound
1487,16672532,"Tierney Wang","2026-08-11 05:45:07",0.915,8,tierneywang
1488,16456633,Nikita,"2026-08-10 17:59:03",0.915,14,nikitagajbhiye30
1489,16474828,Tushar,"2026-08-11 14:39:10",0.915,10,tushartalukder
1490,16687521,ringbearer,"2026-08-22 23:24:05",0.915,3,mehmetbarankrat
1491,16696771,"maximo lorenzo y losada","2026-08-13 01:40:51",0.915,8,maximolorenzoylosada
1492,16712733,hiro,"2026-08-13 08:19:09",0.915,1,ad1999
1493,16673568,bighead514188,"2026-08-20 08:25:31",0.915,9,"bighead514188,qinlucao"
1494,16722284,kkogai,"2026-08-14 22:49:37",0.915,1,kkogai
1495,16489611,shige,"2026-08-17 22:02:58",0.915,14,shigechan
1496,16722912,"Md. Mehedi Hasan","2026-08-16 23:17:25",0.915,4,mehedi052
1497,16454212,Weatherhead,"2026-08-15 04:39:37",0.915,46,"jakeweatherhead,jamesweatherhead"
1498,16530758,"nk for work","2026-09-12 04:26:57",0.915,12,nkforwork
1499,16639753,r h d 12138,"2026-08-20 14:56:29",0.915,13,"alexanderrick,rhd12138"
1500,16726690,tmcater,"2026-08-16 09:38:26",0.915,1,tmcater
1501,16726050,"Two Epochs","2026-08-16 19:32:46",0.915,4,"ketan987,saur3x"
1502,16471323,"Changyuan Chen","2026-08-17 12:35:01",0.915,18,changyuanchenmit
1503,16712993,"Paul Guillemin","2026-08-24 12:22:33",0.915,11,paulguillemin
1504,16639966,"Abhimanyu R B","2026-09-09 13:49:55",0.915,24,"aagneye,abhimanyu122"
1505,16492619,tanadai,"2026-08-18 00:58:43",0.915,8,da0516
1506,16601794,"Abai Sansyzbai","2026-08-18 08:16:18",0.915,16,aimabai
1507,16728201,Latif,"2026-08-23 15:11:46",0.915,5,abdulatifmahgoub
1508,16481224,BurntPotato,"2026-08-25 16:48:30",0.915,14,burntpotato
1509,16491000,akmr,"2026-09-13 08:45:37",0.915,29,akimaru
1510,16457383,"Code Alpha","2026-08-22 13:30:31",0.915,2,chunmunbanerjee
1511,16543160,nqy123,"2026-08-30 11:45:13",0.915,24,nqy123
1512,16892960,"Sankalp Wanjari","2026-09-14 21:05:07",0.915,1,sankalpwanjari25
1513,16705680,nianyu,"2026-08-11 11:52:28",0.915,2,nianyuc
1514,16609198,Fable5,"2026-08-01 12:53:59",0.915,23,"dangdung177,dianpham,haivan11,ngocphong03"
1515,16464103,"Ammar Sohail","2026-08-05 12:35:16",0.915,5,mar555555
1516,16473091,"PowerPuff Girls","2026-08-05 11:06:20",0.915,97,shivasai77
1517,16456754,ShreeDSanthagunam,"2026-08-07 06:00:00",0.915,28,shreedsanthagunam
1518,16461959,Abdulsamad,"2026-08-09 06:44:32",0.915,124,abdulsamadjod1234
1519,16668687,"Hoàn Đoàn","2026-08-05 15:41:57",0.915,1,hoandoan1603
1520,16538919,MUGABROS,"2026-08-18 10:01:19",0.915,17,"drrocktotpalkonwarh,monjyotid"
1521,16457067,QQQXXX123,"2026-08-17 03:28:23",0.915,30,qqqxxx123
1522,16505760,"DONG YIXUAN239","2026-09-06 03:12:58",0.915,18,dongyixuan239
1523,16574212,Wilson,"2026-08-11 04:00:12",0.915,21,wiiilson111
1524,16462639,"José Freitas","2026-09-13 19:25:46",0.915,62,josefreitasalvesneto
1525,16490006,"Mateus Cruz","2026-08-08 13:31:36",0.915,6,matteuscruz
1526,16652890,KananK,"2026-08-07 06:02:08",0.915,8,kanank
1527,16586551,SDA000,"2026-08-07 16:57:28",0.915,2,sda000
1528,16455285,"MMKPC Studios","2026-08-29 17:04:09",0.915,20,matthewemitchell
1529,16689900,AMIR,"2026-08-09 16:37:46",0.915,7,amiiiiiiir
1530,16458497,COLD,"2026-09-08 05:50:48",0.915,12,maulikgajera
1531,16561015,ss,"2026-08-10 19:51:59",0.915,2,forest2026
1532,16640827,Moawiz,"2026-08-16 21:15:26",0.915,7,moawiz
1533,16473761,"Raunak Dey","2026-08-11 06:09:28",0.915,2,raunakdey07
1534,16609514,"Charlene Callystha Maelissa","2026-08-11 07:28:50",0.915,7,charlenecallystham
1535,16599884,"Tyler James","2026-08-16 02:17:21",0.915,22,jmidski
1536,16691622,"Abhiraj Singh","2026-08-14 00:04:53",0.915,2,cyberdrago
1537,16509263,"Yashpal M","2026-08-14 00:15:50",0.915,2,r17754
1538,16723897,iring58,"2026-08-15 02:30:29",0.915,1,iring58
1539,16714508,"Mina Gayid","2026-08-16 12:26:48",0.915,1,minagayid
1540,16589013,"and more","2026-08-23 11:21:46",0.915,6,kym2022
1541,16454090,"djamal hani","2026-08-22 14:42:02",0.915,8,djamalhani
1542,16634729,kif,"2026-09-03 00:10:02",0.915,8,echigobran
1543,16478037,"Daniel Crocker","2026-08-23 20:41:14",0.915,3,djcrocker07
1544,16722751,"JOSHUA EDWIN JACOB V 24F","2026-08-15 11:02:15",0.915,2,joshuaedwinjacobv24f
1545,16685229,"Justin Sabu Sebastian","2026-08-19 21:29:00",0.915,1,justinsabusebastian
1546,16716785,佐藤俊一郎,"2026-08-22 00:06:02",0.915,13,pikakin
1547,16624107,"Jaison Saji Chacko","2026-09-07 03:42:26",0.915,17,jsnsaji
1548,16712269,mark,"2026-08-12 20:33:32",0.915,2,markobozov
1549,16453826,fdghmggef,"2026-09-02 09:41:18",0.914,2,fdghmggef
1550,16589046,"Yisher Xia","2026-07-29 05:57:33",0.914,11,yisherxia
1551,16539692,njucs,"2026-08-01 10:33:36",0.914,18,"taijunhao,yaodongchenwww"
1552,16554977,kokinnwakashuu,"2026-08-03 23:26:47",0.914,63,kokinnwakashuu
1553,16715400,shingo257,"2026-08-30 15:59:00",0.914,16,shingo257
1554,16660383,Shubhamo0o,"2026-09-14 11:17:43",0.914,81,shubhamo0o
1555,16618611,"RR 606d","2026-08-13 06:26:57",0.914,19,rr606d
1556,16690093,t2better,"2026-08-12 05:02:39",0.914,9,t2better
1557,16613411,VinhNguyenTha,"2026-08-21 00:06:52",0.914,16,vinhnguyentha
1558,16600222,"Taishi UEYAMA","2026-08-04 15:25:39",0.914,32,taishiueyama
1559,16665020,"Sujith Kumar Sashikanth","2026-08-10 05:05:37",0.914,10,sujithsashi
1560,16641676,habranch,"2026-08-23 22:58:23",0.914,18,kuroshiro07
1561,16608165,konipuman,"2026-09-05 08:58:32",0.914,12,konipu
1562,16499664,"Gavedu AI","2026-08-04 18:09:38",0.914,65,verise6211
1563,16639201,"Aaron Samuel","2026-08-09 11:33:43",0.914,23,aaronmosamuel
1564,16531237,yoshi52,"2026-09-14 00:21:13",0.914,18,yoshihitogoto
1565,16538475,"Mitosis Maximalists","2026-08-08 20:50:01",0.914,37,"alexzhang05,shuolinyin"
1566,16459113,"Marcin Wojciechowski","2026-08-16 18:17:32",0.914,39,marcinwojciechowski
1567,16603557,"Haohan Tsao","2026-07-30 06:34:59",0.914,4,haohantsao
1568,16516104,ynhuhu,"2026-08-02 09:09:40",0.914,8,ynhuhu
1569,16579814,"Aadi Gupta","2026-07-31 08:06:53",0.914,3,aadigupta1601
1570,16580852,"Runnel Zhang","2026-08-02 16:38:11",0.914,8,runnelzhang
1571,16574096,LarryIvanHan,"2026-08-01 09:32:24",0.914,19,larryivanhan
1572,16601638,yellowleaf,"2026-08-03 15:31:40",0.914,2,wcqyfly
1573,16454474,sukirman,"2026-08-04 01:08:45",0.914,3,rakbidb
1574,16630687,coderRKJ,"2026-08-04 02:00:54",0.914,1,coderrkj
1575,16489071,wuliao_0,"2026-08-04 14:19:20",0.914,5,wuliao0
1576,16551425,"Krasnov Daniil","2026-08-04 18:20:24",0.914,3,daniilkrasnovvv
1577,16454516,yaphanqiii,"2026-08-19 10:28:05",0.914,18,yaphanqiii
1578,16457128,Nikolenko_Sergei,"2026-07-27 17:01:39",0.914,30,nikolenkosergei
1579,16470586,Ryo,"2026-08-22 00:52:24",0.913,60,ryosukekurakami
1580,16707359,chill~,"2026-08-13 08:53:52",0.913,5,k256net
1581,16587656,suhreenuh,"2026-08-11 08:36:36",0.913,10,serenaliu12
